70509.0;687691.1327961097;0.49895081681725745;0.27003271492463143;0.7963815707818465;0.9979016336345149
70400.0;683838.4078961096;0.49843188707018043;0.2711611727679311;0.7919199179244407;0.9968637741403609
70391.0;683359.3647961101;0.49843188707018043;0.2712543481861852;0.7913651614672814;0.9968637741403609
70354.0;681736.7922961097;0.49843188707018043;0.27163740268345204;0.7894861393676308;0.9968637741403609
70282.0;679506.6398961099;0.49780845732391865;0.27238280602948484;0.7869035086098756;0.9956169146478373
70245.0;677884.0673961096;0.49780845732391865;0.2727658605267517;0.7850244865102248;0.9956169146478373
70150.0;715022.8839961101;0.4970801343920781;0.27374937883054495;0.8280331392183533;0.9941602687841562
70127.0;673552.2993961098;0.49708013439207804;0.27398749378830545;0.7800080771956596;0.9941602687841561
70032.0;706633.4625961101;0.4962464564310941;0.27497101209209873;0.8183177593423361;0.9924929128621882
70029.0;728997.8528356168;0.49624645643109405;0.2750020705648501;0.8442168692466616;0.9924929128621881
69991.0;697357.7093761109;0.49624645643109405;0.2753954778863674;0.807575961800913;0.9924929128621881
69968.0;675786.2423761111;0.4962464564310941;0.27563359284412786;0.7825950976392952;0.9924929128621882
69932.0;695218.71399611;0.49624645643109405;0.27600629451714426;0.805098895543429;0.9924929128621881
69926.0;671176.4530961097;0.4962464564310941;0.276068411462647;0.7772567254359862;0.9924929128621882
69917.0;667350.0771961098;0.49667229124338486;0.2761615868809011;0.772825586070769;0.9933445824867697
69917.0;667720.3759522218;0.4960115702783143;0.2761615868809011;0.7732544110053758;0.9920231405566285
69890.0;725245.5373961099;0.49530689145492085;0.2764411131356634;0.8398714956897374;0.9906137829098417
69873.0;695028.2711761111;0.49530689145492085;0.27661711114792115;0.8048783529991064;0.9906137829098417
69836.0;686548.5994156176;0.49530689145492085;0.27700016564518803;0.7950584585809849;0.9906137829098417
69808.0;663867.651052222;0.49524717299297827;0.27729004472420077;0.7687927581479704;0.9904943459859565
69769.0;713296.3402356167;0.4942608356062636;0.27769380486996853;0.8260337130713057;0.9885216712125272
69762.0;661766.035452222;0.49524717299297827;0.2777662746397217;0.7663589795911603;0.9904943459859565
69752.0;683079.0740156175;0.49426083560626355;0.2778698028822263;0.7910405703806743;0.9885216712125271
69731.0;681656.1967761111;0.4942608356062636;0.27808721219148586;0.7893928056255575;0.9885216712125272
69703.0;651915.14939611;0.49530689145492085;0.2783770912704986;0.7549511487542816;0.9906137829098417
69690.0;659535.883052222;0.49437691345193524;0.2785116779857545;0.7637763488334048;0.9887538269038705
69689.0;678998.5955156179;0.49426083560626355;0.278522030810005;0.7863151671838082;0.9885216712125271
69667.0;646926.2037961099;0.4970683326863403;0.278749792943515;0.7491736941035013;0.9941366653726806
69667.0;648930.5193356163;0.4956434856908257;0.278749792943515;0.7514947942043627;0.9912869713816514
69653.0;657913.310552222;0.49437691345193524;0.2788947324830214;0.7618973267337545;0.9887538269038705
69644.0;657434.2674522222;0.49437691345193524;0.2789879079012755;0.7613425702765949;0.9887538269038705
69618.0;672890.5456156175;0.49426083560626355;0.27925708133178734;0.77924173240794;0.9885216712125271
69610.0;662734.5955156178;0.49310761117104446;0.27933990392579094;0.7674806217759991;0.9862152223420889
69548.0;645960.8088961099;0.4942608356062636;0.2799817790293192;0.7480557173400657;0.9885216712125272
69535.0;653581.5425522219;0.4934002314958247;0.2801163657445751;0.756880917419189;0.9868004629916494
69492.0;664236.02489611;0.4931076111710444;0.2805615371873447;0.7692193539355845;0.9862152223420888
69440.0;686038.8512522221;0.4923164937468077;0.2810998840483684;0.7944681440870092;0.9846329874936154
69433.0;698098.1620156176;0.49184646432049567;0.28117235381812156;0.8084334439000965;0.9836929286409913
69429.0;658381.2740156174;0.49184646432049567;0.2812137651151234;0.7624392524039781;0.9836929286409913
69389.0;656023.4018761107;0.49310761117104446;0.2816278780851416;0.7597087156431969;0.9862152223420889
69335.0;650789.7088156173;0.49184646432049567;0.2821869305946662;0.7536478308916967;0.9836929286409913
69298.0;658774.8055522224;0.4911249915035026;0.2825699850919331;0.7628949820889014;0.9822499830070052
69288.0;649104.0806522222;0.4923164937468077;0.28267351333443763;0.7516957871027059;0.9846329874936154
69251.0;647320.1834156173;0.4904765625628579;0.28305656783170446;0.7496299426913865;0.9809531251257158
69220.0;635797.1174522219;0.4923164937468077;0.2833775053834686;0.7362856418352164;0.9846329874936154
69216.0;642164.3436156174;0.4904765625628579;0.2834189166804704;0.7436592160049325;0.9809531251257158
69139.0;646884.385832223;0.4898249383531077;0.2842160841477555;0.7491252667584638;0.9796498767062154
69111.0;631944.392552222;0.4911249915035026;0.28450596322676824;0.7318239889778109;0.9822499830070052
69081.0;656500.0764522222;0.48982493835310764;0.2848165479542819;0.7602607292283248;0.9796498767062153
69074.0;645056.0220156173;0.4889969918839256;0.28488901772403513;0.7470079277689253;0.9779939837678512
69070.0;642966.8619156174;0.4889969918839256;0.28493042902103694;0.744588573319366;0.9779939837678512
69065.0;629842.776952222;0.4911249915035026;0.28498219314228923;0.7293902104210007;0.9822499830070052
69045.0;639292.820632223;0.4898249383531077;0.2851892496272983;0.7403338452461826;0.9796498767062154
69037.0;636298.8420156173;0.4889969918839256;0.28527207222130196;0.7368666645892427;0.9779939837678512
68962.0;690496.3449322231;0.4884154674814089;0.2860485340400861;0.7996301501815124;0.9768309349628178
68958.0;649735.8598322232;0.4884154674814089;0.286089945337088;0.7524274197670835;0.9768309349628178
68956.0;625990.0520522221;0.48982493835310775;0.28611065098558885;0.7249285575635951;0.9796498767062155
68952.0;630303.5310961099;0.4889969918839256;0.2861520622825907;0.7299237873298111;0.9779939837678512
68939.0;636155.5979522222;0.488415467481409;0.2862866489978466;0.7367007806236492;0.976830934962818
68937.0;629320.2066156173;0.4889969918839256;0.28630735464634754;0.7287850471934088;0.9779939837678512
68925.0;629012.7599356165;0.4889969918839256;0.286431588537353;0.7284290081836353;0.9779939837678512
68925.0;643067.8399322233;0.4884154674814089;0.286431588537353;0.7447055110369604;0.9768309349628178
68874.0;634299.7497322233;0.48841546748140896;0.28695958257412624;0.7345516132866121;0.9768309349628179
68850.0;639763.2458156174;0.4874067535526426;0.28720805035613717;0.7408786217143096;0.9748135071052852
68831.0;626182.9839356164;0.48740675355264257;0.2874047540168958;0.7251519825708753;0.9748135071052851
68793.0;625617.9068761108;0.4874067535526426;0.2877981613384131;0.7244975943800139;0.9748135071052852
68780.0;631469.973732223;0.4868956286584289;0.28793274805366903;0.7312745876738518;0.9737912573168578
68745.0;626314.1339322231;0.4868956286584289;0.288295096902435;0.7253038609873977;0.9737912573168578
68719.0;625747.1863522222;0.486895628658429;0.28856427033294685;0.7246473066379527;0.973791257316858
68672.0;621497.3597156173;0.48570476056455386;0.2890508530727182;0.7197257896210779;0.9714095211291077
68625.0;618155.621152222;0.48689562865842895;0.28953743581248964;0.7158558851256712;0.9737912573168579
68603.0;629205.8123322229;0.48526438487430473;0.28976519794599964;0.7286525727513905;0.9705287697486095
68599.0;627116.6522322231;0.48526438487430473;0.2898066092430015;0.7262332183018313;0.9705287697486095
68560.0;621061.5621322234;0.48526438487430473;0.29021036938876926;0.7192211136881558;0.9705287697486095
68538.0;621393.8648522221;0.4852643848743047;0.29043813152227926;0.7196059372659321;0.9705287697486094
68491.0;617144.0382156173;0.4838898336920933;0.2909247142620507;0.7146844202490574;0.9677796673841866
68466.0;613469.996932223;0.48526438487430473;0.29118353486831206;0.710429692175874;0.9705287697486095
68454.0;613162.5502522222;0.48526438487430473;0.2913077687593175;0.7100736531661006;0.9705287697486095
68385.0;630348.8126322231;0.4835206085962977;0.29202211363259895;0.7299762256689688;0.9670412171925954
68379.0;616708.240632223;0.4835206085962977;0.29208423057810173;0.7141797443161348;0.9670412171925954
68369.0;657008.5291310556;0.48352060859629764;0.29218775882060627;0.7608495434847936;0.9670412171925953
68360.0;610332.774252222;0.4835206085962977;0.29228093423886037;0.7067966275533405;0.9670412171925954
68328.0;631223.0657310556;0.48352060859629764;0.29261222461487496;0.7309886555563198;0.9670412171925953
68295.0;608476.9260322229;0.4835206085962977;0.29295386781514;0.7046474602163032;0.9670412171925954
68281.0;689249.2791310557;0.4835206085962976;0.29309880735464633;0.7981859840810074;0.9670412171925952
68273.0;618287.0385156174;0.4819606971063085;0.29318162994865;0.7160080731666356;0.963921394212617
68201.0;605647.150032223;0.48166307761377886;0.2939270332946828;0.7013704346035432;0.9633261552275577
68114.0;604123.6045322233;0.48166307761377886;0.2948277290044724;0.6996060908442832;0.9633261552275577
68020.0;601293.8285322229;0.47969047043334834;0.29580089448401525;0.6963290652315226;0.9593809408666967
67956.0;591875.7880949422;0.4889969918839256;0.2964634752360444;0.6854224918013367;0.9779939837678512
67827.0;591403.6271961101;0.4904765625628579;0.29779898956435313;0.6848757052857903;0.9809531251257158
67802.0;602436.8288322231;0.47760136118095736;0.29805781017061456;0.6976527181491009;0.9552027223619147
67751.0;658373.8821322232;0.4776013611809573;0.2985858042073878;0.7624306922242292;0.9552027223619146
67749.0;605400.2420310554;0.4776013611809573;0.2986065098558887;0.7010845024860112;0.9552027223619146
67741.0;590709.3927356167;0.4904765625628579;0.2986893324498923;0.6840717462062387;0.9809531251257158
67732.0;581324.6794356165;0.4889969918839256;0.2987825078681464;0.6732037673087888;0.9779939837678512
67679.0;597041.8774322232;0.48166307761377886;0.2993312075534206;0.6914050879771739;0.9633261552275577
67621.0;583929.9879522222;0.48689562865842895;0.29993167135994697;0.6762208480735062;0.9737912573168579
67594.0;580628.45269611;0.48982299490626746;0.30021119761470927;0.6723975010680507;0.9796459898125349
67531.0;623838.4050144498;0.4754737163124691;0.300863425542488;0.7224368400381094;0.9509474326249382
67518.0;579965.4233396103;0.4904765625628579;0.3009980122577439;0.6716296790979509;0.9809531251257158
67499.0;581092.4172344487;0.4889969918839256;0.30119471591850255;0.6729347957781437;0.9779939837678512
67491.0;621791.941132223;0.47539421396183107;0.3012775385125062;0.7200669299965918;0.9507884279236621
67483.0;592950.2201510547;0.48526438487430473;0.3013603611065099;0.6866667391788857;0.9705287697486095
67470.0;580574.6263396105;0.48927616436388516;0.3014949478217658;0.672335167389028;0.9785523287277703
67453.0;598355.4703522222;0.4796904704333484;0.30167094583402354;0.692926295890301;0.9593809408666968
